MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
70,3,3.044522438,11435,2,1,3,1,0,0,2,6,2,2,0,5,8,7,1929,1950,1,1,3,12,2,0,3,3,2,5,4,2,2,0.693147181,2,792,792,1,2,1,4,792,6.586171655,1517,0,0,1,0,1.098612289,1,4,7,7,5,2,2,0.693147181,5.991464547,4,3,2.48490665,1.386294361,1,6,2006,9,6,230000
80,3,4.356708827,12090,2,1,4,3,0,4,3,14,2,2,0,7,6,7,1984,2003,3,1,12,13,1,4.304065093,3,3,1,5,4,2,2,0.693147181,2,585,585,1,5,1,4,1140,6.590301048,1868,0,0,3,1,1.098612289,1,3,7,7,4,4,4,0.693147181,6.167516491,4,3,5.590986981,4.718498871,1,1,2007,9,5,178000
60,1,4.17438727,8125,2,1,4,3,0,4,3,21,2,2,0,5,7,5,2005,2006,1,1,12,13,2,0,4,3,2,5,4,2,2,0.693147181,2,756,756,1,5,1,4,756,6.680854679,1553,0,0,2,1,1.098612289,1,4,6,7,1,6,3,0.693147181,6.421622268,4,3,2.48490665,3.80666249,1,3,2006,7,1,186500
80,3,3.044522438,12328,2,1,3,3,0,4,3,11,2,2,0,7,6,5,1976,1976,1,1,6,6,1,5.814130532,3,3,1,4,4,4,7,6.289715571,2,473,1012,1,3,1,4,1034,4.700480366,1034,1,0,1,0,1.098612289,1,3,6,7,1,6,2,1.098612289,6.788971743,4,3,2.48490665,1.386294361,1,5,2010,9,6,169900
75,4,4.094344562,9600,2,3,4,3,0,4,3,17,2,2,0,4,6,5,1917,1950,1,1,0,0,2,0,3,3,0,5,4,2,4,5.765191103,2,416,735,4,2,0,4,1134,6.828712072,2058,0,0,1,1,1.098612289,1,3,8,7,5,2,2,0.693147181,5.981414211,3,2,2.48490665,1.386294361,1,4,2008,9,6,129500
20,3,4.094344562,7200,2,1,4,3,0,4,3,12,2,2,0,2,5,7,1950,1950,1,1,8,8,2,0,3,3,1,4,4,2,5,6.280395839,4,246,876,1,3,1,4,988,4.700480366,988,0,0,1,0,1.098612289,1,3,6,7,1,6,2,0,5.620400866,4,3,2.48490665,4.382026635,1,5,2007,9,6,119000
20,3,4.532599493,11160,2,1,4,3,0,0,3,12,2,2,0,2,7,5,1968,1968,3,1,3,3,2,0,4,3,1,4,4,2,6,6.970730078,2,1045,2052,1,5,1,4,2110,4.700480366,2110,1,0,2,1,1.098612289,1,5,8,7,4,6,4,0.693147181,6.257667588,4,3,2.48490665,1.386294361,1,4,2010,9,6,244000
120,3,3.044522438,3136,2,1,3,3,0,0,3,16,2,2,4,2,7,5,2003,2003,1,1,12,15,3,5.093750201,4,3,2,5,4,2,2,0.693147181,2,1405,1405,1,5,1,4,1405,4.700480366,1405,0,0,2,0,0.693147181,1,4,6,7,5,6,3,0.693147181,6.169610732,4,3,4.997212274,3.583518938,1,3,2006,9,6,171750
20,3,4.127134385,9858,2,1,4,3,0,4,3,11,2,2,0,2,5,6,1968,1968,1,1,6,6,2,0,3,3,1,4,4,2,5,6.234410726,2,354,864,1,3,1,4,874,4.700480366,874,1,0,1,0,1.098612289,1,3,5,7,1,6,3,0,5.66296048,4,3,3.496507561,1.386294361,3,11,2009,9,6,130000
60,3,3.044522438,17542,2,1,3,3,0,4,3,24,2,2,0,5,7,7,1974,2003,1,1,13,14,2,0,4,3,1,4,4,5,3,4.828313737,6,36,1192,1,3,1,4,1516,6.478509642,2167,1,0,2,1,1.098612289,1,4,9,7,5,6,3,0.693147181,6.249975242,4,3,5.393627546,3.850147602,4,7,2007,9,6,294000
60,3,4.094344562,6931,2,1,4,3,0,4,3,7,2,2,0,5,7,5,2003,2004,1,1,12,13,3,4.521788577,4,3,2,5,4,2,2,0.693147181,2,746,746,1,5,1,4,760,6.797940413,1656,0,0,2,1,1.098612289,1,4,7,7,5,4,4,0.693147181,5.983936281,4,3,5.18178355,4.852030264,1,7,2008,9,6,165400
50,4,3.951243719,6240,2,1,4,3,0,4,3,3,2,2,0,0,6,6,1931,1950,1,1,13,14,2,0,3,3,0,4,3,2,3,6.052089169,2,459,884,1,3,1,0,959,6.011267174,1367,0,0,1,0,1.098612289,1,3,6,7,5,2,2,0,6.327936784,4,3,2.48490665,1.386294361,1,11,2007,9,6,127500
20,3,4.510859507,14303,2,1,3,3,0,0,3,15,2,2,0,2,8,5,1994,1994,3,1,6,6,1,6.037274083,4,3,2,5,4,5,7,7.180831199,2,672,1986,1,5,1,4,1987,4.700480366,1987,1,0,2,0,0.693147181,1,4,7,7,4,6,4,0.693147181,6.538139824,4,3,5.568344504,3.583518938,1,8,2008,9,6,301500
30,3,4.025351691,4060,2,1,4,3,0,0,3,7,1,2,0,2,5,8,1922,1950,1,1,13,14,2,0,3,3,2,3,4,2,2,0.693147181,2,864,864,1,5,1,4,864,4.700480366,864,0,0,1,0,0.693147181,1,3,4,7,1,1,1,0,5.075173815,1,3,2.48490665,4.564348191,1,7,2009,9,6,99900
80,3,4.077537444,9587,2,1,3,3,0,4,3,8,2,2,0,7,7,5,2005,2005,1,1,12,13,3,5.204006687,4,3,2,5,4,5,7,6.484635236,2,201,856,1,5,1,4,1166,4.700480366,1166,1,0,2,0,0.693147181,1,4,5,7,1,6,4,0.693147181,5.991464547,4,3,5.356586275,1.386294361,1,7,2008,9,6,190000
20,3,4.17438727,9750,2,1,4,3,0,2,3,12,2,2,0,2,6,8,1969,1969,1,1,6,6,2,0,3,3,1,5,4,2,6,6.400257445,3,14,1054,1,4,1,4,1054,4.700480366,1054,1,0,1,1,1.098612289,1,3,6,7,1,6,2,0.693147181,6.131226489,4,3,5.192956851,1.386294361,1,7,2008,9,6,151000
60,3,3.044522438,17673.5,2,1,1,3,0,1,3,8,6,2,0,5,6,5,1999,1999,1,1,12,13,2,0,3,3,2,5,4,2,2,0.693147181,2,841,841,1,5,1,4,892,6.663132696,1675,0,0,2,1,1.098612289,1,3,7,7,4,4,4,0.693147181,6.21860012,4,3,2.48490665,4.634728988,1,6,2009,9,6,181000
20,3,4.382026635,9600,2,1,4,3,0,4,3,12,2,2,0,2,5,6,1956,1956,3,1,8,8,2,0,3,3,1,4,4,2,4,6.222576268,2,546,1050,1,4,1,4,1050,4.700480366,1050,0,0,1,0,0.693147181,1,3,5,7,1,6,2,0,5.823045895,4,3,2.48490665,1.386294361,1,6,2009,9,6,128900
50,3,3.044522438,11250,2,1,4,3,0,4,3,4,2,2,0,0,4,5,1957,1989,1,1,13,14,2,0,3,3,1,4,4,4,2,0.693147181,2,1104,1104,1,5,1,0,1104,6.527957918,1788,1,0,1,0,1.504077397,1,3,8,5,4,6,2,0,5.717027701,4,3,4.787491743,1.386294361,1,11,2009,9,6,161500
70,3,4.094344562,13515,2,2,4,3,0,4,3,3,2,2,0,5,6,6,1919,1950,2,1,13,14,2,0,3,3,2,4,4,2,2,0.693147181,2,764,764,1,5,1,0,1060,6.638567789,1824,0,0,1,0,1.098612289,1,3,8,7,5,2,2,0.693147181,6.253828812,4,1,2.48490665,1.386294361,5,7,2007,9,6,180500
120,2,3.526360525,4060,2,1,4,3,0,4,3,12,2,2,4,2,6,5,1998,1999,1,1,8,8,2,0,4,3,2,5,4,2,7,5.583496309,2,1139,1405,1,5,1,4,1337,4.700480366,1337,1,0,2,0,0.693147181,1,4,5,7,1,6,4,0.693147181,6.23636959,4,3,4.9698133,4.219507705,1,8,2008,6,5,181000
160,1,3.555348061,3735,2,1,4,3,0,3,3,21,2,2,4,5,7,5,1999,1999,3,1,8,8,1,5.384495063,4,3,2,5,4,2,7,6.109247583,2,241,691,1,5,1,4,713,6.605297921,1452,1,0,2,1,1.098612289,1,4,6,7,1,2,2,0.693147181,6.226536669,4,3,2.48490665,3.526360525,1,3,2006,9,6,183900
190,4,4.094344562,10120,2,1,3,0,0,4,3,17,1,2,1,4,7,4,1910,1950,3,1,13,14,2,0,2,3,1,4,4,2,2,0.693147181,2,925,925,1,3,0,1,964,6.829793738,1889,0,0,1,1,1.386294361,2,3,9,7,5,2,2,0,5.730099783,4,1,2.48490665,1.386294361,4,1,2007,9,6,122000
20,3,4.48863637,13214,2,1,3,1,0,4,3,23,2,2,0,2,9,5,2008,2009,3,1,11,5,2,0,5,3,2,6,4,5,2,0.693147181,2,1685.5,2002,1,5,1,4,2018,4.700480366,2018,0,0,2,0,1.098612289,1,5,10,7,5,6,4,1.098612289,6.6147256,4,3,4.9698133,4.33073334,1,5,2010,9,6,340037.5
50,3,3.044522438,14100,2,1,3,3,0,4,2,6,2,2,0,0,8,8.913740476,1935,1997,1,1,11,12,1,6.037274083,3,4,1,4,4,3,4,5.257495372,2,536,728,1,5,1,4,1968,7.299121463,2747.625,0,0,3,1,1.386294361,1,4,11,7,5,4,2,1.098612289,6.844016438,4,3,5.749392986,2.48490665,3,5,2008,9,6,340037.5
50,3,4.356708827,11344,2,1,4,3,0,4,3,12,1,2,0,0,5,5,1958,1958,1,1,8,8,1,5.192956851,3,3,1,4,4,2,5,6.131226489,2,414,874,2,3,1,0,874,6.476972363,1524,0,0,1,1,1.098612289,1,3,7,7,1,6,2,0,5.752572639,4,3,2.48490665,1.386294361,3,7,2007,9,6,144000
40,3,3.044522438,17673.5,2,1,4,2,0,4,1,4,2,2,0,2,7,6,1979,1979,5,6,9,10,2,0,4,3,2,5,4,5,7,7.137278437,2,74,1332,1,3,1,4,1332,5.257495372,1524,2,0,0,1,-0.693147181,1,4,4,7,4,6,4,0.693147181,6.37331979,4,3,5.590986981,1.386294361,1,4,2010,9,6,260000
20,3,3.044522438,9156,2,1,3,3,0,4,3,14,4,2,0,2,6,7,1968,1968,3,1,3,3,2,0,3,3,1,4,4,2,2,0.693147181,2,1489,1489,1,4,1,4,1489,4.700480366,1489,0,0,2,0,1.098612289,1,4,7,7,5,6,3,0.693147181,6.135564891,4,3,2.48490665,1.386294361,1,8,2009,9,6,185750
20,3,3.044522438,13526,2,1,3,3,0,1,3,19,2,2,0,2,5,6,1965,1965,3,1,6,10,1,4.736198448,3,3,1,4,4,2,5,6.327936784,3,0,935,1,3,1,4,935,4.700480366,935,1,0,1,0,1.098612289,1,3,5,7,1,6,2,0,5.66296048,4,3,5.192956851,1.386294361,4,11,2006,9,6,137000
80,3,4.820281566,11512,2,1,3,3,0,0,3,7,2,2,0,7,6,7,1959,2006,1,1,9,10,1,4.430816799,3,3,1,4,4,4,6,6.577861358,2,300,1019,1,4,1,4,1357,4.700480366,1357,1,0,1,0,0.693147181,1,5,5,7,5,5,3,0,5.743003188,4,3,2.48490665,1.386294361,5,5,2008,9,6,177000
50,3,3.970291914,5362,2,1,4,3,0,0,3,6,2,2,0,0,5,6,1910,2003,1,1,13,15,2,0,3,3,2,4,4,2,2,0.693147181,2,661,661,1,5,1,4,661,6.378426184,1250,0,0,2,0,1.098612289,1,3,8,7,5,2,2,0.693147181,6.313548046,4,3,5.488937726,1.386294361,1,11,2007,9,6,139000
90,3,4.553876892,11345,2,1,4,3,0,0,3,12,1,2,2,5,5,5,1948,1950,1,4,0,0,3,6.037274083,3,3,1,4,4,2,4,5.393627546,2,708,928,1,4,1,0,928,6.899723107,1920,0,0,2,0,1.386294361,2,3,10,7,1,2,2,0.693147181,5.991464547,4,3,2.48490665,1.386294361,1,7,2007,9,6,137000
60,3,3.044522438,12936,2,1,3,3,0,1,3,14,2,2,0,5,6,6,1972,1972,1,1,6,10,2,0,3,3,1,4,5,2,5,6.385194399,2,130,723,1,3,1,4,735,6.492239835,1395,0,1,1,1,1.098612289,1,3,6,7,4,6,2,0.693147181,6.208590026,4,3,5.683579767,4.753590191,1,12,2009,9,6,162000
80,3,3.044522438,17673.5,2,1,3,3,0,1,3,14,2,2,0,7,6,5,1967,1976,1,1,6,6,1,5.883322388,3,3,1,5,4,4,6,6.269096284,2,1152,1680,1,2,1,4,1724,4.700480366,1724,1,0,1,1,1.098612289,1,3,7,7,5,6,3,0.693147181,6.173786104,4,3,2.48490665,1.386294361,1,6,2009,9,6,197900
60,3,4.317488114,9473,2,1,4,3,0,4,3,5,2,2,0,5,8,5,2002,2002,1,1,12,13,4,5.120983351,4,3,2,5,4,2,7,6.689599269,2,324,1128,1,5,1,4,1128,6.805722553,2031,1,0,2,1,1.098612289,1,4,7,7,5,6,3,0.693147181,6.357842267,4,3,2.48490665,5.135798437,1,3,2008,9,6,237000
50,0,4.094344562,7500,2,1,4,3,0,4,3,9,2,2,0,0,4,4,1920,1950,1,1,8,8,2,0,3,4,1,4,4,2,2,0.693147181,2,698,698,1,3,1,0,698,6.063785209,1128,0,0,1,0,0.693147181,1,3,6,7,1,2,3,0.693147181,6.269096284,4,3,3.401197382,1.386294361,1,4,2010,6,5,68400
20,3,4.204692619,9808,2,1,3,3,0,4,3,5,2,2,0,2,7,5,2002,2002,1,1,12,13,1,4.700480366,4,3,2,5,4,2,7,6.66949809,2,785,1573,1,5,1,4,1573,4.700480366,1573,1,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,6.298949247,4,3,2.48490665,4.276666119,1,3,2009,9,6,227000
20,3,3.912023005,8049,2,1,3,3,0,1,3,23,2,2,0,2,7,5,1990,1990,3,1,6,6,1,3.988984047,3,3,1,5,4,2,6,6.959398512,2,256,1309,1,3,1,4,1339,4.700480366,1339,1,0,2,0,0.693147181,1,3,6,7,4,6,4,0.693147181,6.182084907,5,3,2.48490665,4.060443011,1,7,2006,9,6,180000
20,3,4.110873864,8800,2,1,3,3,0,4,3,5,2,2,0,2,5,7,1977,2008,1,1,6,6,2,0,3,3,1,5,4,3,3,6.276643489,4,364,1040,1,3,1,4,1040,4.700480366,1040,0,0,2,0,1.098612289,1,4,5,7,1,2,2,0.693147181,6.182084907,4,3,2.48490665,1.386294361,1,9,2009,9,6,150500
90,3,4.543294782,9400,2,1,4,2,0,0,3,11,2,2,2,5,6,5,1971,1971,4,1,8,15,2,0,3,3,1,4,4,4,2,0.693147181,2,912,912,1,3,1,4,912,6.81563999,1824,0,0,2,2,1.386294361,2,3,8,7,1,1,1,0,5.075173815,1,3,4.852030264,1.386294361,1,4,2010,9,6,139000
50,3,3.912023005,9638,2,1,4,3,0,4,3,18,1,2,0,0,6,7,1919,1990,1,1,13,15,2,0,3,3,2,4,4,2,2,0.693147181,2,804,804,1,5,1,4,1699,6.617402978,2447,0,0,2,0,1.386294361,1,4,10,5,5,2,2,0,5.81711116,4,3,5.605802066,1.386294361,1,3,2010,9,6,169000
50,4,3.912023005,6000,2,1,4,3,0,4,3,3,2,2,0,0,6,6,1939,1950,1,1,8,8,2,0,3,2,1,4,4,2,2,0.693147181,2,780,780,1,5,1,1,825,6.37502482,1412,0,0,1,0,1.386294361,1,3,6,7,5,2,2,0,5.634789603,4,3,3.80666249,1.386294361,1,5,2009,9,6,132500
20,3,3.044522438,9790,2,1,4,3,0,4,3,14,1,2,0,2,6,5,1963,1963,3,1,6,6,1,6.037274083,3,3,1,4,4,2,6,6.343880434,4,678,1328,1,3,1,4,1328,4.700480366,1328,1,0,1,1,1.098612289,1,3,6,7,5,6,2,0.693147181,6.269096284,4,3,2.48490665,3.258096538,1,6,2010,9,6,143000
20,3,3.044522438,17673.5,2,1,3,2,0,4,2,4,2,2,0,2,5,5,1964,1964,1,1,13,14,0,6.037274083,3,4,1,4,4,4,4,6.69950034,2,812,1624,1,2,1,4,1582,4.700480366,1582,0,1,2,0,1.386294361,1,3,7,7,1,6,2,0.693147181,5.966146739,4,1,5.123963979,5.135798437,1,6,2006,9,6,190000
120,3,3.688879454,5664,2,1,3,3,0,4,3,22,2,2,4,2,8,5,2000,2000,1,1,5,5,2,0,4,3,2,5,4,2,7,7.054449658,2,343,1501,1,5,1,4,1659,4.700480366,1659,1,0,2,0,0.693147181,1,5,5,7,6,6,4,0.693147181,6.212606096,4,3,5.356586275,4.077537444,1,10,2009,9,6,278000
60,3,4.454347296,11065,2,1,3,3,0,4,3,16,2,2,0,5,8,5,2006,2006,1,1,12,13,3,6.037274083,4,3,2,5,4,3,2,0.693147181,2,1085,1085,1,5,1,4,1120,6.745236349,1970,0,0,2,1,1.098612289,1,5,8,7,5,4,4,1.098612289,6.624065228,4,3,5.176149733,4.304065093,1,10,2006,7,1,281000
80,3,3.044522438,14112,2,1,3,3,0,0,3,12,2,2,0,7,5,7,1964,1964,3,1,13,6,1,4.454347296,3,3,2,4,4,4,7,6.921658184,2,138,1152,1,3,1,4,1152,4.700480366,1152,1,0,1,0,1.098612289,1,3,6,7,5,6,3,0.693147181,6.182084907,4,3,5.424950017,1.386294361,1,4,2010,9,6,180500
160,4,3.044522438,1680,2,1,4,3,0,4,3,2,2,2,3,5,5,7,1972,1972,1,1,5,5,1,5.590986981,3,3,1,4,4,2,6,5.442417711,2,399,630,1,3,1,4,630,6.510258341,1302,0,0,2,1,1.098612289,1,3,6,7,1,2,2,0,5.575949103,4,3,5.220355825,1.386294361,1,2,2009,9,6,119500
70,4,4.094344562,6600,2,1,4,3,0,0,3,17,2,2,0,5,5,4,1892,1965,1,1,13,14,2,0,3,3,4,4,4,2,2,0.693147181,2,994,994,1,3,0,4,1378,6.901737207,2372,0,0,2,0,1.386294361,2,3,11,5,1,6,3,0,6.068425588,4,3,2.48490665,5.135798437,1,12,2009,9,6,107500
60,3,4.356708827,10140,2,1,4,3,0,4,3,14,2,2,0,5,7,5,1976,1976,1,1,6,6,2,0,3,3,2,5,4,2,7,5.267858159,2,638,832,1,3,1,4,832,6.723832441,1664,0,0,2,1,1.386294361,1,3,8,7,4,6,3,0.693147181,6.269096284,4,3,2.48490665,3.33220451,3,3,2006,9,6,162900
20,3,4.094344562,8172,2,1,4,3,0,4,3,7,2,2,0,2,5,7,1955,1990,3,1,14,10,2,0,3,3,1,4,4,2,4,5.117993812,2,697,864,1,3,1,4,864,4.700480366,864,1,0,1,0,0.693147181,1,3,5,7,1,2,2,0.693147181,6.349138991,4,1,2.48490665,1.386294361,1,4,2006,9,6,115000
20,3,4.248495242,8400,2,1,4,3,0,4,3,12,1,2,0,2,5,5,1968,1968,3,1,6,6,1,5.123963979,3,3,1,4,4,4,5,6.923628628,2,36,1052,1,4,1,4,1052,4.700480366,1052,1,0,1,1,1.098612289,1,3,5,7,1,6,3,0,5.66296048,4,3,5.874930731,1.386294361,3,11,2006,9,6,138500
20,3,4.382026635,8700,2,1,4,3,0,4,3,12,2,2,0,2,5,6,1963,1963,3,1,8,8,1,4.997212274,3,4,1,4,4,3,6,6.65415252,2,344,1120,1,4,1,4,1128,4.700480366,1128,1,0,2,0,1.098612289,1,3,6,7,1,6,3,0.693147181,6.263398263,4,3,5.257495372,2.995732274,4,12,2008,9,6,155000
180,4,3.555348061,3675,2,1,4,3,0,4,3,7,2,2,4,6,6,5,2005,2006,1,1,12,13,1,4.406719247,3,3,2,5,4,5,7,6.304448802,2,0,547,1,4,1,4,1072,4.700480366,1072,1,0,2,0,0.693147181,1,3,5,7,1,5,4,0.693147181,6.263398263,4,3,2.48490665,3.784189634,1,6,2006,7,1,140000
60,3,4.901564199,17673.5,2,1,1,0,0,0,3,7,1,2,0,5,10,5,2008,2008,3,0,11,12,3,6.037274083,5,3,2,6,4,5,7,7.484719705,2,466,2052,1,5,1,4,2155.125,6.856461985,2747.625,2,0,2,1,1.098612289,1,5,11.39398809,7,5,6,4,0.693147181,6.844016438,4,3,5.365976015,5.135798437,1,1,2008,7,1,160000
20,3,4.317488114,7500,2,1,4,3,0,4,3,12,2,2,0,2,5,7,1959,1994,3,1,3,3,2,0,3,3,1,4,4,2,3,5.828945618,4,0,1246,1,5,1,4,1246,4.700480366,1246,1,0,1,1,1.098612289,1,4,6,7,1,6,3,0,5.720311777,4,3,5.384495063,1.386294361,5,5,2010,9,6,154000
60,3,3.044522438,10762,2,1,3,3,0,1,3,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,5.840641657,4,3,2,5,4,2,7,6.542471961,2,284,978,1,5,1,4,1005,6.88550967,1983,0,0,2,1,1.098612289,1,4,9,7,4,6,4,0.693147181,6.194405391,4,3,2.48490665,1.386294361,1,5,2009,9,6,225000
70,3,3.044522438,7500,2,1,3,0,0,4,3,6,2,2,0,5,6,7,1942,1950,1,1,13,14,2,0,3,3,1,4,4,2,5,6.304448802,2,224,771,1,2,1,4,753,6.608000625,1494,0,0,1,0,1.098612289,1,4,7,7,5,6,2,0,5.361292166,4,2,2.48490665,1.386294361,1,11,2009,9,6,177500
60,3,4.521788577,10120,2,1,4,3,0,4,3,15,2,2,0,5,8,5,1994,1994,3,1,12,13,1,5.96870756,4,3,2,5,4,2,7,6.606650186,2,425,1165,1,5,1,4,1203,7.187657164,2526,1,0,2,1,1.386294361,1,4,8,7,4,6,3,1.098612289,6.738152495,4,3,5.733341277,4.356708827,1,12,2006,9,6,290000
20,3,4.290459441,8688,2,1,4,3,0,4,3,21,2,2,0,2,7,5,2005,2005,1,1,12,13,1,5.429345629,4,3,2,5,4,4,2,0.693147181,2,1616,1616,1,5,1,4,1616,4.700480366,1616,0,0,2,0,1.098612289,1,4,7,7,1,6,3,1.098612289,6.726233402,4,3,5.33753808,4.077537444,1,4,2006,9,6,232000
160,4,3.465735903,3363,2,1,4,3,0,4,3,7,2,2,4,5,7,5,2004,2004,1,1,12,13,3,4.762173935,4,3,2,5,4,2,2,0.693147181,2,976,976,1,5,1,4,976,6.595780514,1708,0,0,2,0,1.098612289,1,4,7,3,1,2,2,0.693147181,5.940171253,4,3,2.48490665,3.688879454,1,4,2006,9,6,130000
20,3,4.682131227,13173,2,1,3,3,0,0,3,16,2,2,0,2,9,5,2006,2007,3,1,12,13,3,5.703782475,4,3,2,6,4,2,7,7.360103973,2,80,1652,1,5,1,4,1652,4.700480366,1652,1,0,2,0,0.693147181,1,5,6,7,6,6,4,0.693147181,6.733401892,4,3,6.001414878,4.624972813,1,11,2009,9,6,325000
120,3,3.871201011,6955,2,1,3,3,0,4,3,16,2,2,4,2,7,5,2005,2006,1,1,12,13,3,4.543294782,4,3,2,5,4,2,2,0.693147181,2,1368,1368,1,5,1,4,1368,4.700480366,1368,0,0,2,0,0.693147181,1,4,6,7,5,6,3,0.693147181,6.161207322,4,3,4.882801923,3.555348061,1,9,2006,7,1,202500
20,3,4.094344562,8072,2,1,4,3,0,4,3,5,2,2,0,2,5,5,1994,1995,1,1,12,13,2,0,3,4,2,5,5,2,6,6.6147256,2,244,990,1,5,1,4,990,4.700480366,990,1,0,1,0,1.098612289,1,3,5,7,1,2,2,0.693147181,6.173786104,4,3,2.48490665,4.158883083,1,5,2009,9,6,138000
20,4,4.605170186,12000,2,1,4,3,0,4,3,17,2,2,0,2,5,7,1948,2005,1,1,8,8,2,0,3,3,1,4,4,2,7,4.9698133,6,172,924,1,5,1,4,1122,4.700480366,1122,1,0,1,0,0.693147181,1,4,6,7,1,6,2,0.693147181,6.269096284,4,3,2.48490665,3.583518938,3,5,2008,9,6,147000
20,3,3.044522438,7153,2,1,4,3,0,4,3,20,2,2,0,2,6,5,1991,1991,1,1,6,6,1,4.477336814,3,3,1,5,4,2,7,7.090076836,2,78,1278,1,4,1,4,1294,4.700480366,1294,1,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,6.206575927,4,3,4.718498871,3.931825633,3,6,2008,9,6,179200
20,3,4.605170186,17500,2,1,4,3,0,4,3,6,3,2,0,2,7,8,1959,2002,1,1,3,6,2,0,4,4,2,5,4,4,7,7.248504072,2,496,1902,1,3,1,4,1902,4.700480366,1902,1,0,2,0,1.098612289,1,5,7,7,4,6,4,0.693147181,6.340359304,4,3,2.48490665,5.135798437,1,5,2010,9,6,335000
20,3,4.219507705,8814,2,1,4,3,0,4,3,5,2,2,0,2,7,5,2005,2007,1,1,12,13,1,4.382026635,4,3,2,5,4,2,7,6.829793738,2,349,1274,1,5,1,4,1274,4.700480366,1274,1,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,6.230481448,4,3,5.575949103,4.584967479,1,1,2007,7,1,203000
60,3,3.044522438,9572,2,1,3,3,0,4,3,15,2,2,0,5,8,5,1990,1990,1,1,13,14,1,5.81711116,4,3,2,6,4,2,7,6.177944114,2,971,1453,1,5,1,4,1453,7.21303166,2747.625,0,0,2,1,1.386294361,1,4,9,7,6,6,3,0.693147181,6.620073207,5,3,6.040254711,1.386294361,1,6,2007,9,6,302000
60,3,4.682131227,14774,2,1,3,3,0,0,3,15,2,2,0,5,9,5,1999,1999,1,1,12,13,1,5.105945474,4,3,2,5,4,2,2,0.693147181,2,1393,1393,1,5,1,4,1422,7.070724107,2599,0,0,2,1,1.386294361,1,4,10,7,4,4,4,1.098612289,6.658011046,4,3,6.040254711,3.401197382,1,5,2010,9,6,333168
20,3,4.094344562,8190,2,1,4,3,0,4,3,7,2,2,0,2,4,6,1954,1954,3,1,13,14,2,0,3,3,1,4,4,2,4,6.595780514,2,216,948,1,5,1,4,948,4.700480366,948,1,0,1,0,1.098612289,1,3,5,7,4,2,2,0,5.634789603,4,3,2.48490665,3.583518938,1,10,2007,9,6,119000
60,3,4.442651256,11075,2,1,4,3,0,4,3,12,2,2,0,5,6,5,1969,1969,1,1,6,6,2,0,3,3,1,3,4,3,6,6.214608098,3,176,952,1,3,1,4,1092,6.927557906,2112,0,0,2,1,1.386294361,1,3,9,7,5,6,2,0.693147181,6.356107661,4,3,5.634789603,1.386294361,1,6,2008,9,6,206900
20,3,4.110873864,10226,2,1,3,3,0,4,3,5,2,2,0,2,8,5,2008,2008,1,1,12,13,3,5.598421959,4,3,2,6,4,5,2,0.693147181,2,1622,1622,1,5,1,4,1630,4.700480366,1630,1,0,2,0,1.098612289,1,5,8,7,5,6,3,1.098612289,6.756932389,4,3,5.147494477,3.737669618,1,1,2009,9,6,295493
120,1,3.850147602,4230,2,2,4,3,0,0,3,21,2,2,4,2,7,5,2006,2007,1,1,12,13,2,0,4,3,2,6,5,2,2,0.693147181,2,1352,1352,1,5,1,4,1352,4.700480366,1352,0,0,2,0,0.693147181,1,4,5,7,5,6,3,0.693147181,6.144185634,4,3,2.48490665,5.135798437,1,4,2007,7,1,208900
20,3,3.044522438,14781,2,1,2,3,0,1,3,5,2,2,0,2,8,5,2001,2002,3,1,12,13,1,5.18178355,4,3,2,5,4,5,2,0.693147181,2,1685.5,1753,1,5,1,4,1787,4.700480366,1787,0,0,2,0,1.098612289,1,4,7,7,4,6,3,1.098612289,6.617402978,4,3,5.288267031,5.010635294,1,8,2006,9,6,275000
20,3,4.317488114,10215,2,1,4,0,0,4,3,7,2,2,0,2,4,5,1954,1954,3,1,13,14,1,4.882801923,3,3,2,4,4,2,6,6.198478716,2,372,864,1,5,1,4,948,4.700480366,948,0,0,1,0,1.098612289,1,3,5,7,1,6,2,0,5.513428746,4,3,2.48490665,1.386294361,1,2,2007,9,6,111000
